threshold,accuracy,precision,recall,f1,macro_precision,macro_recall,macro_f1,recall_123,recall_45,auc_pr,auc_roc,method
0.836,0.5521175611537057,0.9017632241813602,0.31490983726726285,0.46680430294469194,0.6783716983981212,0.629159876311987,0.5403499837172118,0.943409915356711,0.31490983726726285,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.837,0.5513873676524279,0.9024493243243243,0.3132971705028588,0.4651213407334857,0.6785185606251338,0.6287162998826266,0.5394065400515656,0.9441354292623942,0.3132971705028588,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.838,0.5514786418400877,0.9055720969800085,0.31212432194692863,0.46423898822503273,0.6801538579031361,0.6292181464631862,0.5392623512553736,0.9463119709794438,0.31212432194692863,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.839,0.55065717415115,0.9055555555555556,0.31065826125201584,0.462613251828403,0.6799133395233674,0.6286060351000103,0.5382629430657975,0.9465538089480048,0.31065826125201584,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.84,0.550018254837532,0.9063171465406102,0.30919220055710306,0.4610843900306078,0.6801257768860196,0.6282357617053955,0.5374209164192525,0.947279322853688,0.30919220055710306,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.841,0.5489229645856152,0.9065339679792298,0.3071397155842252,0.45882610600087603,0.6799297948629521,0.6274513571875177,0.5360640702148355,0.9477629987908102,0.3071397155842252,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.842,0.5478276743336984,0.907108591365024,0.30494062454185605,0.456440640772438,0.6799192962596793,0.6267145686191747,0.5346744538445719,0.9484885126964934,0.30494062454185605,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.843,0.5469149324571011,0.9070583077597545,0.303327957777452,0.45462535706438145,0.6796386639663325,0.6260291542212532,0.53355779953141,0.9487303506650544,0.303327957777452,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.844,0.5465498357064622,0.9083296606434552,0.3021551092215218,0.4534653465346535,0.6801922275820016,0.6259264058804102,0.5330031458925022,0.9496977025392986,0.3021551092215218,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.845,0.5457283680175247,0.9086879432624113,0.3005424424571177,0.4516910873636664,0.680148569332355,0.6253619104667693,0.531961632501467,0.9501813784764208,0.3005424424571177,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.846,0.5443592552026287,0.90917225950783,0.2979035332062747,0.44876325088339225,0.6800189929576761,0.6244052127941894,0.5302310342780371,0.950906892382104,0.2979035332062747,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.847,0.5434465133260314,0.9095002251238181,0.2961442603723794,0.446803804468038,0.6799361457616802,0.6237674143458027,0.5290740079061247,0.9513905683192261,0.2961442603723794,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.848,0.5420774005111354,0.9088848594741614,0.29394516933001025,0.44422288689487094,0.6792424297370807,0.6226678688246181,0.5274277026635783,0.9513905683192261,0.29394516933001025,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.849,0.5413472070098576,0.9100456621004567,0.2921858964961149,0.44234824103873044,0.6796406727111911,0.6222719083447926,0.5264217757398908,0.9523579201934703,0.2921858964961149,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.85,0.5411646586345381,0.9118457300275482,0.291159654009676,0.4413823758195355,0.6805184448725119,0.6223633820229759,0.5260423843784428,0.9535671100362757,0.291159654009676,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.851,0.5407995618838992,0.9128228782287823,0.2901334115232371,0.4403159417065302,0.6809221355185786,0.622213017732598,0.525505026490501,0.9542926239419589,0.2901334115232371,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.852,0.5401606425702812,0.9133055169216504,0.2888139568978156,0.4388505235018935,0.6809964338784863,0.6217951283884483,0.5246672595861099,0.954776299879081,0.2888139568978156,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.853,0.5394304490690033,0.9141390573961736,0.2872012901334115,0.43708165997322623,0.6812270233083217,0.6213515519590879,0.5236844815158068,0.9555018137847642,0.2872012901334115,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.854,0.5388828039430449,0.9146741678387248,0.2860284415774813,0.4357828903283449,0.6813538582591561,0.6210069656496838,0.5229539548107228,0.9559854897218864,0.2860284415774813,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.855,0.5377875136911281,0.9145823501651722,0.2841225626740947,0.43355704697986575,0.6810096315723451,0.620174945182271,0.5215888842669911,0.9562273276904474,0.2841225626740947,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.856,0.5374224169404892,0.9155998103366524,0.2830963201876558,0.43247480403135496,0.6814350357210559,0.6200245808918932,0.52104405738465,0.9569528415961306,0.2830963201876558,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.857,0.5365096750638919,0.9163879598662207,0.2811904412842692,0.43033430558671754,0.6815946343390678,0.6194343983930415,0.5198294085250098,0.9576783555018138,0.2811904412842692,0.8325673025824922,0.7477942877524368,mild binary MLP P45
